,datum,station_code,aspect,elevation,avalancheDay1,max_height,TSS_mod,prop_base_3_diff,ILWR_daily,RH_daily,ISWR_diff_daily,prop_base_1_diff,prop_wet_2_diff,prop_wet_3_diff,max_height_3_diff,lowest_2_diff,mean_lwc_3_diff,ISWR_h,mean_lwc_1_diff,max_lwc_lowest_1_diff,lowest_1_diff,OLWR,max_lwc_1_diff,sum_up_1_diff,S5,TA_daily,sum_base_1_diff,sum_up,Qs,ISWR_daily,max_lwc_2_diff,max_lwc_lowest_2_diff,max_lwc_3_diff,OLWR_daily,sum_base_3_diff,Ql,max_height_1_diff,sum_base,Qw_daily,prop_up,water_2_diff,prop_up_2_diff,MS_Sublimation,prop_wet_1_diff,sum_up_2_diff,prop_wet,RH,prop_base_2_diff,TA,lowest,std_lwc_1_diff,max_lwc,std_lwc_2_diff,prop_up_3_diff,MS_Snow_daily,prop_up_1_diff,lowest_3_diff,ISWR_dir,TSS_mod_daily,S5_daily,max_lwc_lowest,MS_Sublimation_daily,std_lwc_3_diff,LWR_net,max_height_2_diff,mean_lwc_2_diff,pAlbedo,sum_up_3_diff,max_lwc_lowest_3_diff,std_lwc,ILWR,water_3_diff,Ql_daily,water,ISWR_dir_daily,zS4_daily,ISWR_h_daily,mean_lwc,prop_base,ISWR_diff,SWE_daily,zSs_daily,HS_mod_daily,water_1_diff,sum_base_2_diff,MS_Rain_daily,MS_Rain,profile_time
2680,2020-02-03,OBW2,1,2432.0,1,214.42,0.0,0.0,307.572875,99.75,26.0995,0.0,0.02537076765227124,0.02537076765227124,24.41999999999999,2.7399999999999807,0.01,41.111,0.01,0.0,2.7399999999999807,309.3520000000001,0.6,1.1,0.002,-0.6125,0.0,1.1,0.7509999999999999,26.0995,0.6,0.0,0.6,305.103875,0.0,0.409,20.19,0.0,2.6100000000000003,0.3648558014755197,1.1,0.3648558014755197,0.0,0.02537076765227124,1.1,0.02537076765227124,99.7,0.0,0.1,2.7399999999999807,0.06900339042328467,0.6,0.06900339042328467,0.3648558014755197,1.304,0.3648558014755197,2.7399999999999807,0.0,-0.946375,0.0005,0.0,0.00025,0.06900339042328467,-4.277,26.609999999999985,0.01,0.9,1.1,0.0,0.06900339042328467,311.2940000000001,1.1,0.61075,1.1,0.0,155.461125,26.9445,0.01,0.0,41.029,646.4119999999998,155.461125,216.2445,1.1,0.0,0.0,0.0,15:00:00
2681,2020-01-24,OBW2,1,2432.0,0,156.95,-8.789,0.0,217.599625,41.3,30.839375,0.0,0.0,0.0,-0.6400000000000148,0.0,0.0,152.236,0.0,0.0,0.0,271.416,0.0,0.0,0.0,-1.5749999999999995,0.0,0.0,15.479,30.839375,0.0,0.0,0.0,258.624125,0.0,0.294,-0.16000000000002498,0.0,5.07275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,0.0,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.019875,0.0,0.0,0.0,0.0,-34.1,-0.4699999999999989,0.0,0.8440000000000001,0.0,0.0,0.0,242.153,0.0,0.17049999999999998,0.0,0.0,106.0755,89.89575,0.0,0.0,120.517,556.8108749999999,106.0755,156.989625,0.0,0.0,0.0,0.0,15:00:00
2682,2020-01-22,OBW2,1,2432.0,0,157.42,-12.261,0.0,206.37,20.825,21.403875,0.0,0.0,0.0,-0.4200000000000159,0.0,0.0,417.322,0.0,0.0,0.0,257.436,0.0,0.0,0.0,-0.175,0.0,0.0,29.161,21.403875,0.0,0.0,0.0,251.46487499999995,0.0,-4.26,-0.17000000000001592,0.0,4.374,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.819125,0.0,0.0,-0.002375,0.0,-40.71,-0.2900000000000205,0.0,0.7879999999999999,0.0,0.0,0.0,221.144,0.0,-5.58475,0.0,0.0,106.25975,145.604375,0.0,0.0,61.346,557.2143750000001,106.25975,157.455,0.0,0.0,0.0,0.0,15:00:00
2683,2020-01-07,OBW2,1,2432.0,0,165.29,-11.552,0.0,211.724,35.175000000000004,17.7285,0.0,0.0,0.0,-5.0400000000000205,0.0,0.0,334.7340000000001,0.0,0.0,0.0,260.249,0.0,0.0,0.0,-1.9,0.0,0.0,66.40899999999999,17.7285,0.0,0.0,0.0,264.871125,0.0,-20.367,-0.8300000000000125,0.0,3.0389999999999997,0.0,0.0,0.0,-0.008,0.0,0.0,0.0,11.7,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.41325,0.0,0.0,-0.007375,0.0,-58.57899999999999,-1.5600000000000025,0.0,0.813,0.0,0.0,0.0,205.781,0.0,-16.5295,0.0,0.0,133.73649999999998,120.602,0.0,0.0,49.206,564.148375,133.73649999999998,165.46875,0.0,0.0,0.0,0.0,15:00:00
2684,2020-01-27,OBW2,1,2432.0,0,156.86,-8.217,0.0,237.644375,88.225,32.023250000000004,0.0,0.0,0.0,-0.08999999999997499,0.0,0.0,222.222,0.0,0.0,0.0,273.775,0.0,0.0,0.0,-6.7250000000000005,0.0,0.0,26.348000000000006,32.023250000000004,0.0,0.0,0.0,267.22200000000004,0.0,-5.629,0.010000000000019328,0.0,3.487375,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,69.6,0.0,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.845,0.0,0.0,0.0023749999999999995,0.0,-29.039,-0.039999999999992035,0.0,0.8909999999999999,0.0,0.0,0.0,249.724,0.0,6.319250000000001,0.0,0.0,105.824,106.21575,0.0,0.0,117.778,557.5083750000001,105.824,156.858375,0.0,0.0,0.0,0.0,15:00:00
2685,2020-01-15,OBW2,1,2432.0,0,159.73,-10.152,0.0,195.253625,34.1375,17.58125,0.0,0.0,0.0,-1.9099999999999968,0.0,0.0,303.272,0.0,0.0,0.0,265.863,0.0,0.0,0.0,0.5625,0.0,0.0,15.640999999999998,17.58125,0.0,0.0,0.0,265.646875,0.0,-0.877,-0.5300000000000011,0.0,3.172,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35.7,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.23375,0.0,0.0,-0.003999999999999999,0.0,-36.74,-1.260000000000019,0.0,0.805,0.0,0.0,0.0,233.794,0.0,-9.166499999999996,0.0,0.0,129.79575,119.60049999999998,0.0,0.0,44.581,559.27975,129.79575,159.8425,0.0,0.0,0.0,0.0,15:00:00
2686,2020-01-10,OBW2,1,2432.0,0,162.88,-8.762,0.0,207.771125,65.3625,18.195625,0.0,0.0,0.0,-2.4099999999999966,0.0,0.0,317.383,0.0,0.0,0.0,271.529,0.0,0.0,0.0,-4.7,0.0,0.0,47.315,18.195625,0.0,0.0,0.0,262.217125,0.0,8.785,-0.4300000000000068,0.0,2.47675,0.0,0.0,0.0,0.003,0.0,0.0,0.0,79.8,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.08575,0.0,0.0,0.0017500000000000007,0.0,-56.625,-0.8300000000000125,0.0,0.893,0.0,0.0,0.0,219.285,0.0,5.06,0.0,0.0,127.750625,96.77875,0.0,0.0,46.655,562.233875,127.750625,162.96,0.0,0.0,0.0,0.0,15:00:00
2687,2020-01-20,OBW2,1,2432.0,0,157.71,-17.152,0.0,160.19425000000004,50.05000000000001,19.427125,0.0,0.0,0.0,-1.5300000000000011,0.0,0.0,370.747,0.0,0.0,0.0,238.67,0.0,0.0,0.0,-12.0625,0.0,0.0,40.548,19.427125,0.0,0.0,0.0,223.65575,0.0,0.069,-0.12999999999999545,0.0,2.6865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,0.0,-10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.326000000000004,0.0,0.0,0.0005,0.0,-52.149,-0.3199999999999932,0.0,0.867,0.0,0.0,0.0,190.322,0.0,1.074125,0.0,0.0,106.46949999999998,132.1575,0.0,0.0,54.5,557.130375,106.46949999999998,157.74650000000003,0.0,0.0,0.0,0.0,15:00:00
2688,2020-01-17,OBW2,1,2432.0,0,159.24,-8.935,0.0,204.94400000000002,63.1375,24.500999999999998,0.0,0.0,0.0,-1.0199999999999818,0.0,0.0,195.731,0.0,0.0,0.0,270.818,0.0,0.0,0.0,-5.1375,0.0,0.0,18.764,24.500999999999998,0.0,0.0,0.0,257.75412500000004,0.0,0.4920000000000001,-0.18999999999999773,0.0,3.377,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,73.5,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.199125,0.0,0.0,0.000875,0.0,-26.029,-0.4899999999999807,0.0,0.8690000000000001,0.0,0.0,0.0,249.779,0.0,2.937125,0.0,0.0,142.95775,105.790375,0.0,0.0,100.371,559.264375,142.95775,159.27337500000004,0.0,0.0,0.0,0.0,15:00:00
2689,2020-01-12,OBW2,1,2432.0,0,161.64,-10.829,0.0,197.43200000000002,11.3875,19.194125,0.0,0.0,0.0,-1.6700000000000157,0.0,0.0,349.661,0.0,0.0,0.0,263.138,0.0,0.0,0.0,1.85,0.0,0.0,98.594,19.194125,0.0,0.0,0.0,255.893,0.0,-19.292,-0.6800000000000068,0.0,4.06475,0.0,0.0,0.0,-0.009000000000000001,0.0,0.0,0.0,9.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.677374999999998,0.0,0.0,-0.006625,0.0,-76.361,-1.240000000000009,0.0,0.795,0.0,0.0,0.0,190.584,0.0,-16.29225,0.0,0.0,107.6305,130.57225,0.0,0.0,51.4,561.2805000000002,107.6305,161.71462499999996,0.0,0.0,0.0,0.0,15:00:00
2690,2019-12-22,OBW2,1,2432.0,0,183.09,-6.314,0.0,274.919125,99.6,28.643,0.0,0.0,0.0,31.870000000000005,0.0,0.0,115.556,0.0,0.0,0.0,281.724,0.0,0.0,0.0,-5.749999999999999,0.0,0.0,2.622,28.643,0.0,0.0,0.0,279.7275,0.0,0.16,11.659999999999995,0.0,2.864375,0.0,0.0,0.0,0.001,0.0,0.0,0.0,99.5,0.0,-5.9,0.0,0.0,0.0,0.0,0.0,0.8420000000000001,0.0,0.0,0.0,-6.799625,0.0,0.0,0.001,0.0,-10.057,33.46000000000001,0.0,0.9,0.0,0.0,0.0,277.205,0.0,3.2350000000000003,0.0,0.0,120.103375,33.472375,0.0,0.0,83.44,498.03525,120.103375,177.20862499999996,0.0,0.0,0.0,0.0,15:00:00
2691,2020-04-24,OBW2,1,2432.0,0,191.35,0.0,0.0,284.03574999999995,62.95,70.46225,0.0,0.0,0.0,-12.930000000000007,-9.290000000000019,-0.05353785254824395,1014.743,0.006157505285411703,0.0,-4.470000000000027,309.3520000000001,0.09999999999999963,5.6999999999999975,1.327,2.775,-4.0,42.9,29.198,219.1395,0.09999999999999963,-0.36000000000001364,0.2999999999999998,304.4225,-4.199999999999996,-25.264,-4.480000000000018,47.600000000000016,68.43549999999999,1.0,-31.100000000000023,0.0,0.0,0.0,-9.200000000000003,1.0,48.6,0.0,4.6,189.24,0.07782214049076486,7.5,-0.06074609631697703,0.0,0.0,0.0,-12.920000000000016,375.955,-1.1164999999999998,1.2975,0.0,0.001,0.03281366185062984,-10.1,-9.300000000000011,-0.03175793948487193,0.662,-10.800000000000004,0.0,0.6264965666437573,305.3520000000001,-37.19999999999999,-16.568125000000002,345.8,148.67725000000004,178.686875,397.91,4.0209302325581415,1.0,149.167,842.7724999999997,178.686875,192.118625,-7.499999999999943,-4.099999999999993,0.0,0.0,15:00:00
2692,2020-02-26,OBW2,1,2432.0,0,207.02,-12.289,0.0,259.99525,92.3375,63.781125,0.0,0.0,-0.022038287716447485,10.090000000000003,0.0,-0.02549019607843137,234.444,0.0,0.0,0.0,257.328,0.0,0.0,0.0,-11.125,0.0,0.0,-1.986,63.781125,0.0,0.0,-2.1,261.821125,0.0,-2.635,12.040000000000019,0.0,6.3781250000000025,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,87.7,0.0,-12.8,0.0,0.0,0.0,0.0,-0.2938388625592417,0.980375,0.0,-3.1899999999999977,0.0,-11.1955,0.0,0.0,-0.0005,-0.21326610278241773,-13.575,10.870000000000005,0.0,0.9,-2.6,0.0,0.0,248.721,-2.6,-1.6849999999999998,0.0,0.0,111.68075,101.38875,0.0,0.0,191.322,688.434125,111.68075,204.648125,0.0,0.0,0.0,0.0,15:00:00
2693,2020-01-23,OBW2,1,2432.0,0,157.11,-9.293,0.0,196.776,31.9,27.237125,0.0,0.0,0.0,-0.5999999999999943,0.0,0.0,198.453,0.0,0.0,0.0,269.355,0.0,0.0,0.0,-0.425,0.0,0.0,42.706,27.237125,0.0,0.0,0.0,254.873375,0.0,-3.889,-0.30999999999997385,0.0,4.594625,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,41.8,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.953875,0.0,0.0,-0.0005,0.0,-56.89100000000001,-0.4799999999999898,0.0,0.8370000000000001,0.0,0.0,0.0,216.795,0.0,-1.954875,0.0,0.0,106.16525,112.45525,0.0,0.0,114.822,556.89025,106.16525,157.170375,0.0,0.0,0.0,0.0,15:00:00
2694,2020-01-26,OBW2,1,2432.0,0,156.85,-10.669,0.0,216.573625,77.625,23.112875,0.0,0.0,0.0,-0.2600000000000193,0.0,0.0,363.348,0.0,0.0,0.0,263.779,0.0,0.0,0.0,-5.3875,0.0,0.0,33.672,23.112875,0.0,0.0,0.0,254.797375,0.0,6.106,-0.05000000000001137,0.0,3.4885,0.0,0.0,0.0,0.002,0.0,0.0,0.0,70.8,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.949625,0.0,0.0,0.0036250000000000006,0.0,-45.47,-0.09999999999999433,0.0,0.872,0.0,0.0,0.0,222.76,0.0,9.278375,0.0,0.0,105.905375,121.778875,0.0,0.0,53.412,557.19975,105.905375,156.86524999999997,0.0,0.0,0.0,0.0,15:00:00
2695,2020-02-12,OBW2,1,2432.0,0,192.23,-8.824,0.0,231.860375,83.71249999999998,52.15262500000001,0.0,0.0,0.0,0.7899999999999922,0.0,0.0,298.436,0.0,0.0,0.0,271.273,0.0,0.0,0.0,-10.125,0.0,0.0,-0.934,52.15262500000001,0.0,0.0,0.0,256.14425000000006,0.0,-3.626,1.3799999999999957,0.0,5.2151250000000005,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,78.9,0.0,-9.2,0.0,0.0,0.0,0.0,0.0,0.163375,0.0,0.0,0.0,-12.646125,0.0,0.0,0.0005,0.0,-11.468,-2.4699999999999998,0.0,0.9,0.0,0.0,0.0,265.101,0.0,1.117625,0.0,0.0,151.755125,97.165625,0.0,0.0,139.694,649.388625,151.755125,192.414125,0.0,0.0,0.0,0.0,15:00:00
2696,2020-04-30,OBW2,1,2432.0,0,173.58,-5.424,0.0,265.775625,94.8625,123.680125,0.0,-0.03543034911856202,-0.03543034911856202,-9.559999999999976,-4.70999999999998,-0.4084783578759481,0.0,-0.30246913580246915,18.289999999999992,-0.9199999999999876,285.505,-0.5,-23.9,1.211,-1.5,0.0,7.8,20.74,145.04674999999997,-2.0,19.22,-2.0,299.037125,-0.10000000000000142,11.404000000000002,-0.9199999999999876,47.50000000000002,32.887375,0.7497893850042124,-38.30000000000007,-0.2502106149957876,0.006,-0.03543034911856202,-32.90000000000001,0.964569650881438,99.0,0.0,-2.4,171.48000000000005,0.7322372460508841,4.1,0.4932684167001566,-0.2502106149957876,0.476375,-0.2502106149957876,-9.559999999999976,0.0,-2.322625,1.173875,19.22,0.0005,0.5645631524184918,-83.414,-4.70999999999998,-0.4238030713640475,0.7809999999999999,-30.8,19.22,0.9673560760018918,206.21,-41.00000000000011,-1.6365000000000005,287.4,21.366625,159.878,165.20700000000005,3.54814814814815,1.0,0.0,774.6136250000003,159.878,175.34625000000003,-24.5,0.0,0.0,0.0,0:00:00
2697,2011-12-06,OBW3,2,2194.0,0,24.96,-7.049,0.0,266.44187500000004,99.8875,29.739875,0.0,-0.6920731707317074,0.0,24.96,-3.91,0.0,85.556,0.0,0.0,0.0,278.634,0.0,0.0,0.0,-8.225,0.0,0.0,0.901,31.05637500000001,-0.2,-2.02,0.0,271.37837499999995,0.0,0.605,9.35,0.0,3.10575,0.0,-0.4,-1.0,0.0,0.0,-0.4,0.0,100.0,-0.6920731707317074,-6.9,0.0,0.0,0.0,-0.11547005383792515,0.0,0.66425,0.0,0.0,0.0,-8.82125,0.0,0.0,0.000625,,-9.11,18.4,-0.13333333333333333,0.9,0.0,0.0,0.0,275.018,0.0,1.4197500000000003,0.0,1.3165,21.660625,31.52775,0.0,0.0,77.96600000000002,24.229125,21.660625,21.660625,0.0,-0.4,0.0,0.0,15:00:00
2698,2011-12-01,OBW3,2,2194.0,0,0.0,0.9,0.0,212.368625,47.4125,21.79475,0.0,0.0,0.0,0.0,0.0,0.0,160.914,0.0,0.0,0.0,313.449,0.0,0.0,,0.8125,0.0,0.0,20.192,62.66625,0.0,0.0,0.0,312.8780000000001,0.0,-93.239,0.0,0.0,57.026375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,2.4,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.775,,0.0,0.0,,-73.585,0.0,0.0,0.09,0.0,0.0,,244.754,0.0,-171.50050000000005,0.0,40.8715,0.0,77.72524999999997,0.0,0.0,77.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:00:00
2699,2011-12-04,OBW3,2,2194.0,0,6.56,-7.3,0.6920731707317074,290.74675,99.75,34.341875,0.6920731707317074,0.6920731707317074,0.6920731707317074,6.56,3.91,0.13333333333333333,172.222,0.13333333333333333,2.02,3.91,277.582,0.2,0.4,0.038,-2.0875,0.4,0.4,51.793,44.03275,0.2,2.02,0.2,302.4895,0.4,-6.894,6.56,0.4,12.476875,1.0,0.4,1.0,0.015,0.6920731707317074,0.4,0.6920731707317074,98.5,0.6920731707317074,-0.7,3.91,,0.2,,1.0,0.259,1.0,3.91,0.0,-1.570625,0.0142,2.02,0.002625,,17.471,6.56,0.13333333333333333,0.9,0.4,2.02,0.11547005383792515,301.067,0.4,-34.820375,0.4,9.69075,3.88925,52.916625,0.13333333333333333,0.6920731707317074,67.486,3.644375,3.88925,3.88925,0.4,0.4,0.0,0.0,15:00:00
2700,2011-12-03,OBW3,2,2194.0,0,0.0,1.0,0.0,261.14375,97.9375,22.066125,0.0,0.0,0.0,0.0,0.0,0.0,246.667,0.0,0.0,0.0,313.907,0.0,0.0,,-3.2875,0.0,0.0,-101.765,77.0875,0.0,0.0,0.0,313.621,0.0,-94.52,0.0,0.0,70.149625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-3.2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.9375,,0.0,0.0,,-59.845,0.0,0.0,0.09,0.0,0.0,,259.24,0.0,-79.39349999999997,0.0,55.021375000000006,0.0,88.333375,0.0,0.0,36.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:00:00
2701,2012-03-01,OBW3,2,2194.0,1,398.39,0.0,0.0,230.408375,32.0875,33.95975,0.0,0.0436004919802204,0.0436004919802204,-7.270000000000039,13.740000000000007,0.3215789473684211,92.19,0.1385892566467716,0.05999999999994542,6.970000000000027,309.3520000000001,0.20000000000000012,25.6,0.07200000000000001,6.362499999999999,0.0,61.1,58.986,112.770375,7.0,0.589999999999975,7.0,299.3271249999999,0.0,-45.326,-3.850000000000023,0.0,35.016124999999995,1.0,61.1,1.0,0.0,0.02214563915603585,61.1,0.0436004919802204,32.1,0.0,7.3,13.740000000000007,0.3009977494735634,7.0,1.340262799618498,1.0,0.0,0.3879432624113488,13.740000000000007,0.0,-2.289625,0.0305,0.589999999999975,-0.002125,1.340262799618498,-20.017,-5.560000000000002,0.3215789473684211,0.701,61.1,0.589999999999975,1.340262799618498,295.233,61.1,-33.3365,61.1,78.81074999999998,351.055375,202.01,0.3215789473684211,0.0,13.552,1472.6112499999995,351.055375,399.897125,25.6,0.0,0.0,0.0,18:00:00
2702,2011-12-12,OBW3,2,2194.0,0,54.16,-5.3420000000000005,0.0,283.16875,89.8875,25.32325,0.0,0.0,0.0,-5.180000000000007,0.0,0.0,54.444,0.0,0.0,0.0,285.8540000000001,0.0,0.0,0.0,-4.9125,0.0,0.0,-1.887,26.210000000000004,0.0,0.0,0.0,284.043875,0.0,-3.997,1.75,0.0,2.6210000000000004,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,100.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.595875,0.0,0.0,0.0,-5.783124999999999,0.0,0.0,-0.000625,0.0,-0.675,-0.8900000000000006,0.0,0.9,0.0,0.0,0.0,290.992,0.0,-1.583375,0.0,0.8868750000000001,27.584375,26.388875,0.0,0.0,52.901,102.716875,27.584375,53.630875,0.0,0.0,0.0,0.0,15:00:00
2703,2011-12-05,OBW3,2,2194.0,0,15.61,-6.488,0.0,290.6945,99.9875,30.8985,-0.6920731707317074,0.0,0.0,15.61,0.0,0.0,67.778,-0.13333333333333333,-2.02,-3.91,280.991,-0.2,-0.4,0.0,-4.875,-0.4,0.0,-3.222,37.89575,0.0,0.0,0.0,288.7485,0.0,-2.887,9.05,0.0,3.7895,0.0,0.0,0.0,-0.001,-0.6920731707317074,0.0,0.0,100.0,0.0,-7.0,0.0,-0.11547005383792515,0.0,,0.0,0.50525,-1.0,0.0,0.0,-4.7047500000000015,0.0,0.0,-0.000375,,-4.745,15.61,0.0,0.9,0.0,0.0,0.0,281.877,0.0,-0.8235,0.0,6.997375,13.343625,38.75,0.0,0.0,65.158,13.29875,13.343625,13.343625,-0.4,0.0,0.0,0.0,15:00:00
2704,2020-01-27,OBW3,2,2194.0,0,155.87,-7.041,0.0,236.051875,79.575,34.697500000000005,0.0,0.0,0.0,0.0,0.0,0.0,207.778,0.0,0.0,0.0,278.66900000000004,0.0,0.0,0.0,-4.637499999999998,0.0,0.0,41.392,65.3495,0.0,0.0,0.0,266.82225,0.0,-8.897,0.030000000000001137,0.0,7.818999999999999,0.0,0.0,0.0,-0.004,0.0,0.0,0.0,56.4,0.0,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.958875,0.0,0.0,0.001375,0.0,-40.798,0.12999999999999545,0.0,0.9,0.0,0.0,0.0,242.719,0.0,3.5798750000000004,0.0,30.652,137.988125,75.01325,0.0,0.0,122.757,533.1353750000002,137.988125,155.866875,0.0,0.0,0.0,0.0,15:00:00
2705,2020-01-26,OBW3,2,2194.0,0,155.84,-9.344,0.0,211.516,75.775,31.458875,0.0,0.0,0.0,-0.4699999999999989,0.0,0.0,286.341,0.0,0.0,0.0,269.146,0.0,0.0,0.0,-4.2875000000000005,0.0,0.0,31.28,58.322875,0.0,0.0,0.0,261.26425,0.0,2.815,0.09999999999999433,0.0,6.690999999999999,0.0,0.0,0.0,0.001,0.0,0.0,0.0,63.2,0.0,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.314874999999995,0.0,0.0,0.00375,0.0,-45.472,-0.030000000000001137,0.0,0.8959999999999999,0.0,0.0,0.0,228.234,0.0,9.509125,0.0,26.864125,136.50475,84.05562499999998,0.0,0.0,70.76,532.8919999999998,136.50475,155.837125,0.0,0.0,0.0,0.0,15:00:00
2706,2020-01-23,OBW3,2,2194.0,0,156.31,-4.195,0.0,208.40025,28.3,25.146375,0.0,0.0,0.0,-1.789999999999992,0.0,0.0,324.334,0.0,0.0,0.0,290.782,0.0,0.0,0.0,1.7375,0.0,0.0,87.12200000000001,52.104125,0.0,0.0,0.0,267.657625,0.0,-37.13,-0.6999999999999886,0.0,6.17925,0.0,0.0,0.0,-0.016,0.0,0.0,0.0,36.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.803125,0.0,0.0,-0.007125,0.0,-50.111,-1.460000000000008,0.0,0.895,0.0,0.0,0.0,245.578,0.0,-15.83275,0.0,26.957625,136.34425,85.82487499999998,0.0,0.0,47.677,533.068,136.34425,156.53462499999995,0.0,0.0,0.0,0.0,15:00:00
2707,2020-02-13,OBW3,2,2194.0,0,236.56,-7.801,0.0,211.446375,69.925,42.02887499999999,0.0,0.0,0.0,-6.579999999999982,0.0,0.0,158.655,0.0,0.0,0.0,275.499,0.0,0.0,0.0,-6.6875,0.0,0.0,36.384,89.825875,0.0,0.0,0.0,256.186875,0.0,-20.467,-1.840000000000004,0.0,15.87675,0.0,0.0,0.0,-0.006999999999999999,0.0,0.0,0.0,69.8,0.0,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.764000000000005,0.0,0.0,-0.0011249999999999997,0.0,-39.365,-3.969999999999999,0.0,0.872,0.0,0.0,0.0,240.948,0.0,-3.5238749999999994,0.0,47.796875,145.29375,89.964,0.0,0.0,150.045,767.9860000000001,145.29375,236.94425,0.0,0.0,0.0,0.0,15:00:00
2708,2020-02-26,OBW3,2,2194.0,0,240.68,-12.228,0.0,223.55125,100.0,63.56325,0.0,-0.04447210122381248,-0.03780307994757532,-3.4799999999999898,-9.51000000000002,-0.2542372881355932,206.362,0.0,0.0,0.0,257.567,0.0,0.0,0.0,-9.575,0.0,0.0,11.201,87.27725000000002,-6.5,-2.3700000000000045,-7.7,262.384625,0.0,4.566,1.2800000000000011,0.0,11.232375,0.0,-26.7,-0.7413554633471641,0.002,0.0,-26.7,0.0,100.0,0.0,-11.3,0.0,0.0,0.0,-1.0675019138557829,-0.6304644808743168,0.5606249999999999,0.0,-6.299999999999982,0.056,-11.0465,0.0,0.0,0.004125,-1.3201686027906785,-40.465,-0.37000000000000455,-0.22627118644067795,0.9,-30.0,0.0,0.0,221.527,-30.0,9.22225,0.0,23.713875,208.59925,89.940625,0.0,0.0,184.846,809.8684999999997,208.59925,241.374,0.0,0.0,0.0,0.0,15:00:00
2709,2020-01-10,OBW3,2,2194.0,0,161.68,-9.508,0.0,222.444125,67.675,28.552,0.0,0.0,0.0,-2.519999999999982,0.0,0.0,299.4190000000001,0.0,0.0,0.0,268.47900000000004,0.0,0.0,0.0,-3.2875,0.0,0.0,35.577,31.898875,0.0,0.0,0.0,264.803625,0.0,10.274,-0.6299999999999955,0.0,3.4842500000000003,0.0,0.0,0.0,0.004,0.0,0.0,0.0,75.5,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.445625,0.0,0.0,0.002375,0.0,-52.552,-1.2699999999999818,0.0,0.9,0.0,0.0,0.0,220.328,0.0,6.7490000000000006,0.0,3.346875,143.10725000000005,63.155875,0.0,0.0,44.015,534.6432500000002,143.10725000000005,161.75375,0.0,0.0,0.0,0.0,15:00:00
